163,0.399825
164,0.399825
165,0.399825
166,0.399825
167,0.399825
168,0.399825
169,0.399825
170,0.399825
171,0.399825
172,0.399825
173,0.399825
174,0.399825
175,0.399825
176,0.399825
177,0.399825
178,0.399825
179,0.399825
180,0.399825
181,0.399825
182,0.399825
183,0.399825
184,0.399825
185,0.399825
186,0.399825
187,0.399825
188,0.399825
189,0.399825
190,0.399825
191,0.399825
192,0.399825
193,0.399825
194,0.399825
195,0.399825
196,0.399825
197,0.399825
198,0.399825
199,0.399825
200,0.399825
201,0.399825
202,0.399825
203,0.399825
204,0.399825
205,0.399825
206,0.399825
207,0.399825
208,0.399825
209,0.399825
210,0.399825
211,0.399825
212,0.399825
213,0.399825
214,0.399825
215,0.399825
216,0.399825
217,0.399825
218,0.399825
219,0.399825
220,0.399825
221,0.399825
222,0.399825
223,0.399825
224,0.399825
225,0.399825
226,0.399825
227,0.399825
228,0.399825
229,0.399825
230,0.399825
231,0.399825
232,0.399825
233,0.399825
234,0.399825
235,0.399825
236,0.399825
237,0.399825
238,0.399825
239,0.399825
240,0.399825
241,0.399825
242,0.399825
243,0.399825
244,0.399825
245,0.399825
246,0.399825
247,0.399825
248,0.399825
249,0.399825
250,0.399825
251,0.399825
252,0.399825
253,0.399825
254,0.399825
255,0.399825
256,0.399825
257,0.399825
258,0.399825
259,0.399825
260,0.399825
261,0.399825
262,0.399825
263,0.399825
264,0.399825
265,0.399825
266,0.399825
267,0.399825
268,0.399825
269,0.399825
270,0.399825
271,0.399825
272,0.399825
273,0.399825
274,0.399825
275,0.399825
276,0.399825
277,0.399825
278,0.399825
279,0.399825
280,0.399825
281,0.399825
282,0.399825
283,0.399825
284,0.399825
285,0.399825
286,0.399825
287,0.399825
288,0.399825
289,0.399825
290,0.399825
291,0.399825
292,0.399825
293,0.399825
294,0.399825
295,0.399825
296,0.399825
297,0.399825
298,0.399825
299,0.399825
300,0.399825
301,0.399825
302,0.399825
303,0.399825
304,0.399825
305,0.399825
306,0.399825
307,0.399825
308,0.399825
309,0.399825
310,0.399825
311,0.399825
312,0.399825
313,0.399825
314,0.399825
315,0.399825
316,0.399825
317,0.399825
318,0.399825
319,0.399825
320,0.399825
321,0.399825
322,0.399825
323,0.399825
324,0.399825
325,0.399825
326,0.399825
327,0.399825
328,0.399825
329,0.399825
330,0.399825
331,0.399825
332,0.399825
333,0.399825
334,0.399825
335,0.399825
336,0.399825
337,0.399825
338,0.399825
339,0.399825
340,0.399825
341,0.399825
342,0.399825
343,0.399825
344,0.399825
345,0.399825
346,0.399825
347,0.399825
348,0.399825
349,0.399825
350,0.399825
351,0.399825
352,0.399825
353,0.399825
354,0.399825
355,0.399825
356,0.399825
357,0.399825
358,0.399825
359,0.399825
360,0.399825
361,0.399825
362,0.399825
363,0.399825
364,0.399825
365,0.399825
366,0.399825
367,0.399825
368,0.399825
369,0.399825
370,0.399825
371,0.399825
372,0.399825
373,0.399825
374,0.399825
375,0.399825
376,0.399825
377,0.399825
378,0.399825
379,0.399825
380,0.399825
381,0.399825
382,0.399825
383,0.399825
384,0.399825
385,0.399825
386,0.399825
387,0.399825
388,0.399825
389,0.399825
390,0.399825
391,0.399825
392,0.399825
393,0.399825
394,0.399825
395,0.399825
396,0.399825
397,0.399825
398,0.399825
399,0.399825
400,0.399825
401,0.399825
402,0.399825
403,0.399825
404,0.399825
405,0.399825
406,0.399825
407,0.399825
408,0.399825
409,0.399825
410,0.399825
411,0.399825
412,0.399825
413,0.399825
414,0.399825
415,0.399825
416,0.399825
417,0.399825
418,0.399825
419,0.399825
420,0.399825
421,0.399825
422,0.399825
423,0.399825
424,0.399825
425,0.399825
426,0.399825
427,0.399825
428,0.399825
429,0.399825
430,0.399825
431,0.399825
432,0.399825
433,0.399825
434,0.399825
435,0.399825
436,0.399825
437,0.399825
438,0.399825
439,0.399825
440,0.399825
441,0.399825
442,0.399825
443,0.399825
444,0.399825
445,0.399825
446,0.399825
447,0.399825
448,0.399825
449,0.399825
450,0.399825
451,0.399825
452,0.399825
453,0.399825
454,0.399825
455,0.399825
456,0.399825
457,0.399825
458,0.399825
459,0.399825
460,0.399825
461,0.399825
462,0.399825
463,0.399825
464,0.399825
465,0.399825
466,0.399825
467,0.399825
468,0.399825
469,0.399825
470,0.399825
471,0.399825
472,0.399825
473,0.399825
474,0.399825
475,0.399825
476,0.399825
477,0.399825
478,0.399825
479,0.399825
480,0.399825
481,0.399825
482,0.399825
483,0.399825
484,0.399825
485,0.399825
486,0.399825
487,0.399825
488,0.399825
489,0.399825
490,0.399825
491,0.399825
492,0.399825
493,0.399825
494,0.399825
495,0.399825
496,0.399825
497,0.399825
498,0.399825
499,0.399825
